Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2018-08-28 17:28:12.518 -0400,"Success",0:00:01,0,0,0,"20180828_172812.518/LogFile.txt","","",1
2018-08-28 17:28:14.734 -0400,"Aborted",0:00:01,1,0,0,"20180828_172814.734/LogFile.txt","","",0
2018-08-28 17:28:16.284 -0400,"Success",0:00:01,0,0,0,"20180828_172816.284/LogFile.txt","","",1
2018-08-28 17:28:18.234 -0400,"Success",0:00:01,0,0,0,"20180828_172818.234/LogFile.txt","","",1
2018-08-28 17:28:20.165 -0400,"Success",0:00:01,0,0,0,"20180828_172820.165/LogFile.txt","","",1
2018-08-28 17:28:22.368 -0400,"Success",0:00:01,0,0,0,"20180828_172822.368/LogFile.txt","","",1
2018-08-29 09:44:11.846 -0400,"Success",0:00:01,0,0,0,"20180829_094411.846/LogFile.txt","","",1
2018-08-29 09:44:13.934 -0400,"Success",0:00:01,0,0,0,"20180829_094413.934/LogFile.txt","","",1
2018-08-29 09:44:15.836 -0400,"Success",0:00:01,0,0,0,"20180829_094415.836/LogFile.txt","","",1
2018-08-29 09:44:18.029 -0400,"Success",0:00:01,0,0,0,"20180829_094418.029/LogFile.txt","","",1
2018-08-29 09:44:19.948 -0400,"Success",0:00:01,0,0,0,"20180829_094419.948/LogFile.txt","","",1
2018-08-29 09:44:22.152 -0400,"Success",0:00:01,0,0,0,"20180829_094422.152/LogFile.txt","","",1
2018-08-29 09:44:24.117 -0400,"Success",0:00:01,0,0,0,"20180829_094424.117/LogFile.txt","","",1
2018-08-29 09:44:26.045 -0400,"Success",0:00:01,0,0,0,"20180829_094426.045/LogFile.txt","","",1
2018-08-29 09:44:28.231 -0400,"Success",0:00:01,0,0,0,"20180829_094428.231/LogFile.txt","","",1
2018-08-29 09:44:30.268 -0400,"Aborted",0:00:01,1,0,0,"20180829_094430.268/LogFile.txt","","",0
2018-08-29 09:44:32.590 -0400,"Aborted",0:00:01,1,0,0,"20180829_094432.590/LogFile.txt","","",0
2018-08-29 09:44:34.813 -0400,"Aborted",0:00:01,1,0,0,"20180829_094434.813/LogFile.txt","","",0
2018-08-29 09:44:36.399 -0400,"Aborted",0:00:01,1,0,0,"20180829_094436.399/LogFile.txt","","",0
2018-08-29 09:44:37.995 -0400,"Success",0:00:01,0,0,0,"20180829_094437.995/LogFile.txt","","",1
2018-08-29 09:44:39.947 -0400,"Success",0:00:01,0,0,0,"20180829_094439.947/LogFile.txt","","",1
